"t","DHbO2","DHHb","DHbT","Zero","Pulse","Ideal_DHbO2","Ideal_DHHb","Ideal_DHbT","Invert_DHHb","Invert_DHbO2","Invert_Ideal_DHHb"
115.899999999998,1.23994626887135,-0.461389594752035,0.778556674119315,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461389594752035,-1.23994626887135,0.462167231742583
115.999999999998,1.23994326345976,-0.461387773734529,0.778555489725235,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461387773734529,-1.23994326345976,0.462167231742583
116.099999999998,1.23994027795717,-0.46138596478005,0.778554313177125,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46138596478005,-1.23994027795717,0.462167231742583
116.199999999998,1.23993731223159,-0.461384167808589,0.778553144423,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461384167808589,-1.23993731223159,0.462167231742583
116.299999999998,1.23993436615213,-0.461382382740879,0.778551983411248,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461382382740879,-1.23993436615213,0.462167231742583
116.399999999998,1.23993143958856,-0.461380609498008,0.778550830090552,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461380609498008,-1.23993143958856,0.462167231742583
116.499999999998,1.23992853241162,-0.461378848001644,0.778549684409981,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461378848001644,-1.23992853241162,0.462167231742583
116.599999999998,1.23992564449291,-0.461377098173998,0.778548546318916,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461377098173998,-1.23992564449291,0.462167231742583
116.699999999998,1.23992277570484,-0.461375359937776,0.778547415767065,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461375359937776,-1.23992277570484,0.462167231742583
116.799999999998,1.23991992592069,-0.461373633216169,0.778546292704519,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461373633216169,-1.23991992592069,0.462167231742583
116.899999999998,1.23991709501458,-0.461371917932922,0.778545177081654,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461371917932922,-1.23991709501458,0.462167231742583
116.999999999998,1.23991428286146,-0.461370214012263,0.7785440688492,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461370214012263,-1.23991428286146,0.462167231742583
117.099999999998,1.23991148933708,-0.461368521378944,0.778542967958131,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461368521378944,-1.23991148933708,0.462167231742583
117.199999999998,1.23990871431801,-0.461366839958117,0.778541874359888,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461366839958117,-1.23990871431801,0.462167231742583
117.299999999998,1.23990595768177,-0.461365169675631,0.77854078800614,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461365169675631,-1.23990595768177,0.462167231742583
117.399999999998,1.2399032193065,-0.461363510457602,0.778539708848896,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461363510457602,-1.2399032193065,0.462167231742583
117.499999999998,1.23990049907124,-0.46136186223076,0.77853863684048,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46136186223076,-1.23990049907124,0.462167231742583
117.599999999998,1.23989779685587,-0.461360224922359,0.778537571933512,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461360224922359,-1.23989779685587,0.462167231742583
117.699999999998,1.23989511254095,-0.461358598459938,0.778536514081011,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461358598459938,-1.23989511254095,0.462167231742583
117.799999999998,1.239892446008,-0.461356982771804,0.778535463236196,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461356982771804,-1.239892446008,0.462167231742583
117.899999999998,1.2398897971391,-0.461355377786475,0.778534419352624,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461355377786475,-1.2398897971391,0.462167231742583
117.999999999998,1.23988716581736,-0.46135378343314,0.778533382384225,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46135378343314,-1.23988716581736,0.462167231742583
118.099999999998,1.23988455192648,-0.461352199641297,0.778532352285183,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461352199641297,-1.23988455192648,0.462167231742583
118.199999999998,1.239881955351,-0.46135062634103,0.778531329009965,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46135062634103,-1.239881955351,0.462167231742583
118.299999999998,1.23987937597622,-0.461349063462833,0.778530312513382,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461349063462833,-1.23987937597622,0.462167231742583
118.399999999998,1.23987681368816,-0.461347510937586,0.77852930275057,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461347510937586,-1.23987681368816,0.462167231742583
118.499999999998,1.23987426837375,-0.461345968696875,0.778528299676879,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461345968696875,-1.23987426837375,0.462167231742583
118.599999999998,1.2398717399204,-0.461344436672434,0.778527303247969,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461344436672434,-1.2398717399204,0.462167231742583
118.699999999998,1.23986922821652,-0.461342914796631,0.778526313419889,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461342914796631,-1.23986922821652,0.462167231742583
118.799999999998,1.23986673315112,-0.461341403002251,0.778525330148867,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461341403002251,-1.23986673315112,0.462167231742583
118.899999999998,1.23986425461398,-0.461339901222487,0.778524353391489,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461339901222487,-1.23986425461398,0.462167231742583
118.999999999998,1.23986179249562,-0.461338409391047,0.77852338310457,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461338409391047,-1.23986179249562,0.462167231742583
119.099999999998,1.2398593466873,-0.461336927442005,0.778522419245292,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461336927442005,-1.2398593466873,0.462167231742583
119.199999999998,1.2398569170809,-0.461335455309865,0.778521461771035,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461335455309865,-1.2398569170809,0.462167231742583
119.299999999997,1.23985450356916,-0.461333992929639,0.778520510639524,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461333992929639,-1.23985450356916,0.462167231742583
119.399999999997,1.23985210604548,-0.461332540236739,0.778519565808736,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461332540236739,-1.23985210604548,0.462167231742583
119.499999999997,1.23984972440388,-0.461331097166919,0.778518627236963,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461331097166919,-1.23984972440388,0.462167231742583
119.599999999997,1.23984735853921,-0.461329663656514,0.778517694882694,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461329663656514,-1.23984735853921,0.462167231742583
119.699999999997,1.23984500834692,-0.461328239642185,0.778516768704733,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461328239642185,-1.23984500834692,0.462167231742583
119.799999999997,1.23984267372322,-0.461326825060979,0.778515848662238,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461326825060979,-1.23984267372322,0.462167231742583
119.899999999997,1.23984035456499,-0.461325419850453,0.778514934714536,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461325419850453,-1.23984035456499,0.462167231742583
119.999999999997,1.23983805076973,-0.461324023948535,0.778514026821199,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461324023948535,-1.23983805076973,0.462167231742583
120.099999999997,0.924300374587716,-0.305917177597792,0.618383196989924,0,0,0,0,0,0.305917177597792,-0.924300374587716,0
120.199999999997,0.686396807047743,-0.198673431035857,0.487723376011886,0,0,0,0,0,0.198673431035857,-0.686396807047743,0
120.299999999997,0.501191834623711,-0.120094008287182,0.381097826336529,0,0,0,0,0,0.120094008287182,-0.501191834623711,0
120.399999999997,0.354935544825949,-0.0608544504959241,0.294081094330025,0,0,0,0,0,0.0608544504959241,-0.354935544825949,0
120.499999999997,0.238529818887244,-0.0154610119238612,0.223068806963383,0,0,0,0,0,0.0154610119238612,-0.238529818887244,0
120.599999999997,0.145451792017568,0.0196722879366007,0.165124079954168,0,0,0,0,0,-0.0196722879366007,-0.145451792017568,0
120.699999999997,0.0708157931163953,0.047036965490193,0.117852758606588,0,0,0,0,0,-0.047036965490193,-0.0708157931163953,0
120.799999999997,0.0108646769254506,0.0684374645232424,0.079302141448693,0,0,0,0,0,-0.0684374645232424,-0.0108646769254506,0
120.899999999997,-0.0373363922904275,0.0852151863906414,0.0478787941002139,0,0,0,0,0,-0.0852151863906414,0.0373363922904275,0
120.999999999997,-0.0761020807776305,0.098383925770122,0.0222818449924915,0,0,0,0,0,-0.098383925770122,0.0761020807776305,0
121.099999999997,-0.107269644040016,0.108718463647349,0.00144881960733301,0,0,0,0,0,-0.108718463647349,0.107269644040016,0
121.199999999997,-0.1323042284466,0.11681585369638,-0.0154883747502197,0,0,0,0,0,-0.11681585369638,0.1323042284466,0
121.299999999997,-0.152378596588576,0.123139351933219,-0.0292392446553578,0,0,0,0,0,-0.123139351933219,0.152378596588576,0
121.399999999997,-0.168434433296724,0.128050587558761,-0.0403838457379635,0,0,0,0,0,-0.128050587558761,0.168434433296724,0
121.499999999997,-0.181229951147429,0.131833435608144,-0.0493965155392857,0,0,0,0,0,-0.131833435608144,0.181229951147429,0
121.599999999997,-0.191377111479241,0.134711891477025,-0.0566652200022162,0,0,0,0,0,-0.134711891477025,0.191377111479241,0
121.699999999997,-0.19937088430197,0.136863549564453,-0.0625073347375178,0,0,0,0,0,-0.136863549564453,0.19937088430197,0
121.799999999997,-0.205612358161801,0.138429832577842,-0.0671825255839593,0,0,0,0,0,-0.138429832577842,0.205612358161801,0
121.899999999997,-0.210427070839103,0.139523803890526,-0.0709032669485765,0,0,0,0,0,-0.139523803890526,0.210427070839103,0
121.999999999997,-0.21407960685309,0.140236171985791,-0.0738434348672996,0,0,0,0,0,-0.140236171985791,0.21407960685309,0
122.099999999997,-0.216785560154761,0.140640228377293,-0.0761453317774681,0,0,0,0,0,-0.140640228377293,0.216785560154761,0
122.199999999997,-0.218719719023994,0.140794300202089,-0.0779254188219056,0,0,0,0,0,-0.140794300202089,0.218719719023994,0
122.299999999997,-0.220025265111786,0.14074623981314,-0.0792790252986464,0,0,0,0,0,-0.14074623981314,0.220025265111786,0
122.399999999997,-0.220818885848971,0.14053470769214,-0.0802841781568304,0,0,0,0,0,-0.14053470769214,0.220818885848971,0
122.499999999997,-0.221195797511996,0.140191052282802,-0.081004745229194,0,0,0,0,0,-0.140191052282802,0.221195797511996,0
122.599999999997,-0.221233747347469,0.139740741585527,-0.0814930057619421,0,0,0,0,0,-0.139740741585527,0.221233747347469,0
122.699999999997,-0.220996247756759,0.139204494239038,-0.0817917535177202,0,0,0,0,0,-0.139204494239038,0.220996247756759,0
122.799999999997,-0.220535200481265,0.138599182570687,-0.0819360179105786,0,0,0,0,0,-0.138599182570687,0.220535200481265,0
122.899999999997,-0.219893028979939,0.137938556927907,-0.0819544720520327,0,0,0,0,0,-0.137938556927907,0.219893028979939,0
122.999999999997,-0.219104416365695,0.137233830356436,-0.0818705860092592,0,0,0,0,0,-0.137233830356436,0.219104416365695,0
123.099999999997,-0.218197720764977,0.136494150519681,-0.0817035702452955,0,0,0,0,0,-0.136494150519681,0.218197720764977,0
123.199999999997,-0.21719613075139,0.135726982531395,-0.0814691482199947,0,0,0,0,0,-0.135726982531395,0.21719613075139,0
123.299999999997,-0.216118607733733,0.13493841924361,-0.0811801884901229,0,0,0,0,0,-0.13493841924361,0.216118607733733,0
123.399999999997,-0.214980656484286,0.13413343395672,-0.0808472225275665,0,0,0,0,0,-0.13413343395672,0.214980656484286,0
123.499999999997,-0.213794954202172,0.133316085800899,-0.0804788684012721,0,0,0,0,0,-0.133316085800899,0.213794954202172,0
123.599999999997,-0.212571864809149,0.132489687177113,-0.0800821776320362,0,0,0,0,0,-0.132489687177113,0.212571864809149,0
123.699999999997,-0.211319859727951,0.131656940390656,-0.0796629193372951,0,0,0,0,0,-0.131656940390656,0.211319859727951,0
123.799999999997,-0.210045861706959,0.130820049047301,-0.0792258126596579,0,0,0,0,0,-0.130820049047301,0.210045861706959,0
123.899999999997,-0.208755526045394,0.129980808934249,-0.0787747171111448,0,0,0,0,0,-0.129980808934249,0.208755526045394,0
123.999999999997,-0.207453471018042,0.129140682523854,-0.0783127884941877,0,0,0,0,0,-0.129140682523854,0.207453471018042,0
124.099999999997,-0.20614346599136,0.128300859549313,-0.0778426064420472,0,0,0,0,0,-0.128300859549313,0.20614346599136,0
124.199999999997,-0.204828585651995,0.127462306746722,-0.0773662789052736,0,0,0,0,0,-0.127462306746722,0.204828585651995,0
124.299999999997,-0.203511336050411,0.126625808373007,-0.0768855276774048,0,0,0,0,0,-0.126625808373007,0.203511336050411,0
124.399999999997,-0.202193757948621,0.125791999519649,-0.0764017584289718,0,0,0,0,0,-0.125791999519649,0.202193757948621,0
124.499999999997,-0.200877511136028,0.124961393138037,-0.0759161179979913,0,0,0,0,0,-0.124961393138037,0.200877511136028,0
124.599999999997,-0.19956394374293,0.124134402341994,-0.0754295414009363,0,0,0,0,0,-0.124134402341994,0.19956394374293,0
124.699999999997,-0.19825414874542,0.123311358564777,-0.0749427901806428,0,0,0,0,0,-0.123311358564777,0.19825414874542,0
124.799999999997,-0.196949010345236,0.122492526422661,-0.0744564839225745,0,0,0,0,0,-0.122492526422661,0.196949010345236,0
124.899999999997,-0.195649241894984,0.121678115893175,-0.0739711260018083,0,0,0,0,0,-0.121678115893175,0.195649241894984,0
124.999999999997,-0.194355416942841,0.120868292268383,-0.0734871246744575,0,0,0,0,0,-0.120868292268383,0.194355416942841,0
125.099999999997,-0.193067994654385,0.120063184326796,-0.0730048103275891,0,0,0,0,0,-0.120063184326796,0.193067994654385,0
125.199999999997,-0.191787340652567,0.119262890999465,-0.0725244496531019,0,0,0,0,0,-0.119262890999465,0.191787340652567,0
125.299999999997,-0.190513743957126,0.118467486777163,-0.0720462571799629,0,0,0,0,0,-0.118467486777163,0.190513743957126,0
125.399999999997,-0.189247431075231,0.117677026287595,-0.0715704047876358,0,0,0,0,0,-0.117677026287595,0.189247431075231,0
125.499999999997,-0.187988577304509,0.116891547865066,-0.0710970294394428,0,0,0,0,0,-0.116891547865066,0.187988577304509,0
125.599999999997,-0.186737316096909,0.116111076550595,-0.0706262395463142,0,0,0,0,0,-0.116111076550595,0.186737316096909,0
125.699999999997,-0.185493746767506,0.115335626600398,-0.0701581201671075,0,0,0,0,0,-0.115335626600398,0.185493746767506,0
125.799999999997,-0.184257940688155,0.114565203428683,-0.0696927372594729,0,0,0,0,0,-0.114565203428683,0.184257940688155,0
125.899999999997,-0.183029946472132,0.113799805295145,-0.0692301411769876,0,0,0,0,0,-0.113799805295145,0.183029946472132,0
125.999999999997,-0.181809794122387,0.1130394246169,-0.0687703695054864,0,0,0,0,0,-0.1130394246169,0.181809794122387,0
126.099999999997,-0.180597498490272,0.112284049065622,-0.0683134494246502,0,0,0,0,0,-0.112284049065622,0.180597498490272,0
126.199999999997,-0.179393062113647,0.111533662520714,-0.0678593995929333,0,0,0,0,0,-0.111533662520714,0.179393062113647,0
126.299999999997,-0.178196477464624,0.110788245732792,-0.0674082317318323,0,0,0,0,0,-0.110788245732792,0.178196477464624,0
126.399999999997,-0.177007728895788,0.11004777698497,-0.0669599519108175,0,0,0,0,0,-0.11004777698497,0.177007728895788,0
126.499999999997,-0.175826794111046,0.10931223253354,-0.066514561577506,0,0,0,0,0,-0.10931223253354,0.175826794111046,0
126.599999999997,-0.17465364548471,0.108581587053592,-0.0660720584311179,0,0,0,0,0,-0.108581587053592,0.17465364548471,0
126.699999999997,-0.173488251080158,0.107855813961109,-0.0656324371190493,0,0,0,0,0,-0.107855813961109,0.173488251080158,0
126.799999999997,-0.172330575495778,0.107134885671144,-0.065195689824634,0,0,0,0,0,-0.107134885671144,0.172330575495778,0
126.899999999997,-0.171180580528002,0.106418773804137,-0.0647618067238653,0,0,0,0,0,-0.106418773804137,0.171180580528002,0
126.999999999997,-0.170038225779848,0.105707449408442,-0.0643307763714063,0,0,0,0,0,-0.105707449408442,0.170038225779848,0
127.099999999997,-0.168903469125695,0.105000883089318,-0.0639025860363773,0,0,0,0,0,-0.105000883089318,0.168903469125695,0
127.199999999997,-0.167776266998715,0.104299045076118,-0.0634772219225965,0,0,0,0,0,-0.104299045076118,0.167776266998715,0
127.299999999997,-0.166656574861236,0.10360190543571,-0.0630546694255258,0,0,0,0,0,-0.10360190543571,0.166656574861236,0
127.399999999997,-0.165544347305712,0.102909434038637,-0.0626349132670754,0,0,0,0,0,-0.102909434038637,0.165544347305712,0
127.499999999997,-0.16443953832335,0.102221600670333,-0.062217937653017,0,0,0,0,0,-0.102221600670333,0.16443953832335,0
127.599999999997,-0.163342101522829,0.10153837512442,-0.0618037263984093,0,0,0,0,0,-0.10153837512442,0.163342101522829,0
127.699999999997,-0.162251990154644,0.100859727160227,-0.061392262994417,0,0,0,0,0,-0.100859727160227,0.162251990154644,0
127.799999999997,-0.161169157328629,0.100185626613239,-0.0609835307153901,0,0,0,0,0,-0.100185626613239,0.161169157328629,0
127.899999999997,-0.160093556041147,0.0995160433775197,-0.0605775126636274,0,0,0,0,0,-0.0995160433775197,0.160093556041147,0
127.999999999997,-0.159025139295892,0.0988509474698418,-0.0601741918260501,0,0,0,0,0,-0.0988509474698418,0.159025139295892,0
128.099999999997,-0.157963860110556,0.0981903089946456,-0.0597735511159101,0,0,0,0,0,-0.0981903089946456,0.157963860110556,0
128.199999999997,-0.15690967160721,0.0975340982017201,-0.0593755734054895,0,0,0,0,0,-0.0975340982017201,0.15690967160721,0
128.299999999997,-0.155862527053074,0.0968822854936775,-0.0589802415593965,0,0,0,0,0,-0.0968822854936775,0.155862527053074,0
128.399999999997,-0.15482237987132,0.096234841419701,-0.0585875384516186,0,0,0,0,0,-0.096234841419701,0.15482237987132,0
128.499999999997,-0.153789183677631,0.0955917366917731,-0.0581974469858579,0,0,0,0,0,-0.0955917366917731,0.153789183677631,0
128.599999999997,-0.152762892300288,0.0949529421842215,-0.0578099501160665,0,0,0,0,0,-0.0949529421842215,0.152762892300288,0
128.699999999997,-0.151743459793494,0.0943184289538834,-0.0574250308396103,0,0,0,0,0,-0.0943184289538834,0.151743459793494,0
128.799999999997,-0.150730840454543,0.0936881682221298,-0.0570426722324129,0,0,0,0,0,-0.0936881682221298,0.150730840454543,0
128.899999999997,-0.149724988856789,0.0930621314089422,-0.0566628574478472,0,0,0,0,0,-0.0930621314089422,0.149724988856789,0
128.999999999997,-0.148725859788016,0.0924402900836441,-0.0562855697043716,0,0,0,0,0,-0.0924402900836441,0.148725859788016,0
129.099999999997,-0.147733408345317,0.0918226160226112,-0.055910792322706,0,0,0,0,0,-0.0918226160226112,0.147733408345317,0
129.199999999997,-0.146747589881628,0.0912090811762027,-0.0555385087054248,0,0,0,0,0,-0.0912090811762027,0.146747589881628,0
129.299999999997,-0.145768360039526,0.0905996576896655,-0.0551687023498602,0,0,0,0,0,-0.0905996576896655,0.145768360039526,0
129.399999999997,-0.144795674711943,0.0899943178631872,-0.0548013568487562,0,0,0,0,0,-0.0899943178631872,0.144795674711943,0
129.499999999997,-0.143829490108544,0.0893930342140266,-0.0544364558945176,0,0,0,0,0,-0.0893930342140266,0.143829490108544,0
129.599999999997,-0.142869762696677,0.0887957794204084,-0.0540739832762682,0,0,0,0,0,-0.0887957794204084,0.142869762696677,0
129.699999999997,-0.141916449237598,0.0882025263540669,-0.0537139228835315,0,0,0,0,0,-0.0882025263540669,0.141916449237598,0
129.799999999997,-0.140969506755638,0.0876132480522926,-0.0533562587033458,0,0,0,0,0,-0.0876132480522926,0.140969506755638,0
129.899999999997,-0.140028892591246,0.0870279177583058,-0.0530009748329405,0,0,0,0,0,-0.0870279177583058,0.140028892591246,0
129.999999999997,-0.139094564340596,0.0864465088805844,-0.0526480554600113,0,0,0,0,0,-0.0864465088805844,0.139094564340596,0
130.099999999997,-0.138166479887985,0.0858689950076013,-0.0522974848803841,0,0,0,0,0,-0.0858689950076013,0.138166479887985,0
130.199999999997,-0.137244597396332,0.0852953499068292,-0.0519492474895031,0,0,0,0,0,-0.0852953499068292,0.137244597396332,0
130.299999999997,-0.136328875310014,0.084725547526034,-0.0516033277839796,0,0,0,0,0,-0.084725547526034,0.136328875310014,0
130.399999999997,-0.135419272353332,0.0841595619903899,-0.0512597103629417,0,0,0,0,0,-0.0841595619903899,0.135419272353332,0
130.499999999997,-0.134515747518009,0.0835973675917359,-0.0509183799262729,0,0,0,0,0,-0.0835973675917359,0.134515747518009,0
130.599999999997,-0.13361826007737,0.0830389388106028,-0.0505793212667669,0,0,0,0,0,-0.0830389388106028,0.13361826007737,0
130.699999999997,-0.132726769575072,0.0824842502863419,-0.0502425192887301,0,0,0,0,0,-0.0824842502863419,0.132726769575072,0
130.799999999997,-0.131841235832923,0.0819332768429746,-0.049907958989948,0,0,0,0,0,-0.0819332768429746,0.131841235832923,0
130.899999999997,-0.130961618933839,0.0813859934692545,-0.049575625464584,0,0,0,0,0,-0.0813859934692545,0.130961618933839,0
130.999999999997,-0.130087879220298,0.0808423753127556,-0.0492455039075423,0,0,0,0,0,-0.0808423753127556,0.130087879220298,0
131.099999999997,-0.129219977329129,0.0803023977133961,-0.0489175796157326,0,0,0,0,0,-0.0803023977133961,0.129219977329129,0
131.199999999997,-0.128357874138473,0.0797660361629084,-0.0485918379755645,0,0,0,0,0,-0.0797660361629084,0.128357874138473,0
131.299999999997,-0.127501530805432,0.0792332663278756,-0.0482682644775565,0,0,0,0,0,-0.0792332663278756,0.127501530805432,0
131.399999999997,-0.126650908720194,0.078704064018126,-0.0479468447020679,0,0,0,0,0,-0.078704064018126,0.126650908720194,0
131.499999999997,-0.12580596956991,0.0781784052437189,-0.0476275643261914,0,0,0,0,0,-0.0781784052437189,0.12580596956991,0
131.599999999997,-0.12496667527617,0.0776562661492051,-0.0473104091269647,0,0,0,0,0,-0.0776562661492051,0.12496667527617,0
131.699999999997,-0.124132988024314,0.0771376230523089,-0.0469953649720054,0,0,0,0,0,-0.0771376230523089,0.124132988024314,0
131.799999999997,-0.123304870244283,0.0766224524269461,-0.0466824178173368,0,0,0,0,0,-0.0766224524269461,0.123304870244283,0
131.899999999997,-0.122482284641549,0.0761107309177333,-0.0463715537238159,0,0,0,0,0,-0.0761107309177333,0.122482284641549,0
131.999999999997,-0.121665194146715,0.07560243531222,-0.0460627588344948,0,0,0,0,0,-0.07560243531222,0.121665194146715,0
132.099999999997,-0.12085356196954,0.0750975425777085,-0.0457560193918312,0,0,0,0,0,-0.0750975425777085,0.12085356196954,0
132.199999999997,-0.120047351522658,0.0745960298017536,-0.045451321720904,0,0,0,0,0,-0.0745960298017536,0.120047351522658,0
132.299999999997,-0.119246526507894,0.0740978742614686,-0.0451486522464251,0,0,0,0,0,-0.0740978742614686,0.119246526507894,0
132.399999999997,-0.118451050851831,0.0736030533728922,-0.0448479974789393,0,0,0,0,0,-0.0736030533728922,0.118451050851831,0
132.499999999997,-0.117660888734278,0.073111544716312,-0.0445493440179661,0,0,0,0,0,-0.073111544716312,0.117660888734278,0
132.599999999997,-0.116876004567217,0.0726233260121347,-0.0442526785550825,0,0,0,0,0,-0.0726233260121347,0.116876004567217,0
132.699999999997,-0.116096362997141,0.0721383751312601,-0.0439579878658805,0,0,0,0,0,-0.0721383751312601,0.116096362997141,0
132.799999999997,-0.115321928914966,0.0716566701006656,-0.0436652588143005,0,0,0,0,0,-0.0716566701006656,0.115321928914966,0
132.899999999997,-0.114552667462874,0.0711781891047991,-0.043374478358075,0,0,0,0,0,-0.0711781891047991,0.114552667462874,0
132.999999999997,-0.11378854399257,0.0707029104583654,-0.0430856335342042,0,0,0,0,0,-0.0707029104583654,0.11378854399257,0
133.099999999997,-0.11302952409946,0.0702308126315216,-0.0427987114679382,0,0,0,0,0,-0.0702308126315216,0.11302952409946,0
133.199999999997,-0.112275573615733,0.0697618742456569,-0.0425136993700761,0,0,0,0,0,-0.0697618742456569,0.112275573615733,0
133.299999999997,-0.111526658593732,0.0692960740582151,-0.0422305845355169,0,0,0,0,0,-0.0692960740582151,0.111526658593732,0
133.399999999997,-0.110782745322268,0.0688333909744472,-0.0419493543478211,0,0,0,0,0,-0.0688333909744472,0.110782745322268,0
133.499999999997,-0.110043800318692,0.0683738040491306,-0.0416699962695617,0,0,0,0,0,-0.0683738040491306,0.110043800318692,0
133.599999999997,-0.109309790306938,0.0679172924620701,-0.0413924978448676,0,0,0,0,0,-0.0679172924620701,0.109309790306938,0
133.699999999997,-0.108580682257866,0.0674638355477413,-0.0411168467101248,0,0,0,0,0,-0.0674638355477413,0.108580682257866,0
133.799999999997,-0.107856443356255,0.0670134127853146,-0.0408430305709402,0,0,0,0,0,-0.0670134127853146,0.107856443356255,0
133.899999999997,-0.107137041000712,0.0665660037766571,-0.0405710372240549,0,0,0,0,0,-0.0665660037766571,0.107137041000712,0
133.999999999997,-0.106422442823629,0.0661215882759194,-0.0403008545477093,0,0,0,0,0,-0.0661215882759194,0.106422442823629,0
134.099999999997,-0.105712616656362,0.0656801461658034,-0.0400324704905586,0,0,0,0,0,-0.0656801461658034,0.105712616656362,0
134.199999999997,-0.105007530565942,0.0652416574739476,-0.0397658730919943,0,0,0,0,0,-0.0652416574739476,0.105007530565942,0
134.299999999997,-0.104307152817711,0.0648061023515965,-0.0395010504661144,0,0,0,0,0,-0.0648061023515965,0.104307152817711,0
134.399999999997,-0.103611451896725,0.0643734610915772,-0.0392379908051481,0,0,0,0,0,-0.0643734610915772,0.103611451896725,0
134.499999999997,-0.102920396510314,0.0639437141256991,-0.0389766823846145,0,0,0,0,0,-0.0639437141256991,0.102920396510314,0
134.599999999997,-0.102233955555974,0.0635168420036507,-0.0387171135523232,0,0,0,0,0,-0.0635168420036507,0.102233955555974,0
134.699999999997,-0.101552098155594,0.06309282541892,-0.0384592727366737,0,0,0,0,0,-0.06309282541892,0.101552098155594,0
134.799999999997,-0.100874793640273,0.0626716451983498,-0.038203148441923,0,0,0,0,0,-0.0626716451983498,0.100874793640273,0
134.899999999997,-0.100202011528694,0.062253282282029,-0.0379487292466649,0,0,0,0,0,-0.062253282282029,0.100202011528694,0
134.999999999997,-0.0995337215648391,0.0618377177542868,-0.0376960038105523,0,0,0,0,0,-0.0618377177542868,0.0995337215648391,0
135.099999999997,-0.0988698936907326,0.0614249328264833,-0.0374449608642493,0,0,0,0,0,-0.0614249328264833,0.0988698936907326,0
135.199999999997,-0.09821049803611,0.0610149088226564,-0.0371955892134537,0,0,0,0,0,-0.0610149088226564,0.09821049803611,0
135.299999999997,-0.0975555049506909,0.0606076272112972,-0.0369478777393937,0,0,0,0,0,-0.0606076272112972,0.0975555049506909,0
135.399999999997,-0.0969048849827772,0.0602030695828688,-0.0367018153999084,0,0,0,0,0,-0.0602030695828688,0.0969048849827772,0
135.499999999997,-0.0962586088510449,0.0598012176318008,-0.0364573912192441,0,0,0,0,0,-0.0598012176318008,0.0962586088510449,0
135.599999999997,-0.0956166475164224,0.0594020532127075,-0.0362145943037149,0,0,0,0,0,-0.0594020532127075,0.0956166475164224,0
135.699999999997,-0.0949789720916669,0.0590055582688933,-0.0359734138227736,0,0,0,0,0,-0.0590055582688933,0.0949789720916669,0
135.799999999997,-0.0943455539116655,0.0586117148885847,-0.0357338390230808,0,0,0,0,0,-0.0586117148885847,0.0943455539116655,0
135.899999999997,-0.093716364486454,0.0582205052647282,-0.0354958592217258,0,0,0,0,0,-0.0582205052647282,0.093716364486454,0
135.999999999997,-0.0930913755386769,0.0578319117302613,-0.0352594638084156,0,0,0,0,0,-0.0578319117302613,0.0930913755386769,0
