"SaO2sup","P_a","HHb_d","HbO2_d","HbT_d","CCO_d","_PCr_d","_P_d","_ATP_d","ignore","ignore"
1.0,57.4938219694,-0.982999870163,4.9089076375,4.15429208581,0.0946891369586,5.87294117647,1.04551437909,3.0,7.03583130512,7.02
1.0,57.3829006444,-0.985974015696,4.87806603972,4.13019200192,0.0947191129778,5.87294117647,1.04522966403,3.0,7.03768888889,7.02
1.0,57.2719793193,-0.99007405801,4.8475893604,4.10654791476,0.0947490889969,5.87294117647,1.04530974201,3.0,7.03993915344,7.02
1.0,57.1610579943,-0.995299997106,4.81747759956,4.08335982432,0.0947790650161,5.87294117647,1.04575461301,3.0,7.04258209877,7.02
1.0,57.0558561309,-1.00165183298,4.78773075718,4.06062773061,0.0948090410353,5.87291857516,1.04656427704,3.0,7.04561772487,7.02
1.0,56.97487787,-1.00912956564,4.75834883328,4.03835163362,0.0948390170545,5.87285884314,1.04773873409,3.0,7.04846851852,7.02
1.0,56.8938996092,-1.01773319508,4.72933182784,4.01653153336,0.0948689930737,5.87276198039,1.04927798418,3.0,7.05076569665,7.02
1.0,56.8129213483,-1.0274627213,4.70067974088,3.99516742983,0.0948989690929,5.87262798693,1.05118202729,3.0,7.05250925926,7.02
1.0,56.7319430874,-1.03831814431,4.67235645028,3.97430455579,0.0949289451121,5.87245686274,1.05332525714,3.0,7.05369920635,7.02
1.0,56.6509648265,-1.05029946409,4.64432337982,3.95397364398,0.0949589211312,5.87224860784,1.05557678492,3.0,7.05433553792,7.02
1.0,56.5699865657,-1.06340668065,4.61658052949,3.93417469442,0.0949888971504,5.87200322222,1.05793661063,3.0,7.05441825397,7.02
1.0,56.4890083048,-1.07757897125,4.58912789931,3.91490770709,0.0950188731696,5.87172070588,1.06040473426,3.0,7.0539473545,7.02
1.0,56.4080300439,-1.09100276775,4.56196548926,3.896172682,0.0950488491888,5.87140105882,1.06277079464,3.0,7.0529228395,7.02
1.0,56.327051783,-1.10350695428,4.53509329935,3.87796961914,0.095078825208,5.87104428105,1.06488035991,3.0,7.05134470899,7.02
1.0,56.2460735222,-1.11509153081,4.50851132958,3.86024706151,0.0951088012272,5.87065037255,1.06673343009,3.0,7.04921296296,7.02
1.0,56.1650952613,-1.12575649736,4.48221957995,3.84260046939,0.0951387772464,5.87021933333,1.06833000516,3.0,7.04695987654,7.02
1.0,56.0841170004,-1.13550185392,4.45621805046,3.82502984279,0.0951687532655,5.8697511634,1.06967008514,3.0,7.04470679012,7.02
1.0,56.0031387396,-1.14432760049,4.43050674111,3.80753518169,0.0951987292847,5.86924586274,1.07075367002,3.0,7.04251888889,7.02
1.0,55.942703957,-1.15223373708,4.40508565189,3.7901164861,0.0952287053039,5.86870343137,1.07158075981,3.0,7.04047518518,7.02
1.0,55.8907474352,-1.15922026368,4.37995478282,3.77277375603,0.0952586813231,5.86812386928,1.07250343782,3.0,7.03857567901,7.02
1.0,55.8387909135,-1.16528718029,4.35511413388,3.75550699146,0.0952886573423,5.86750717647,1.07386582173,3.0,7.03682037037,7.02
1.0,55.7868343918,-1.17043448691,4.33056370508,3.73831619241,0.0952886573423,5.86685335294,1.07566791151,3.0,7.03520925926,7.02
1.0,55.7348778701,-1.17466218355,4.30613025893,3.72120135886,0.0952561379033,5.86616239869,1.07790970717,3.0,7.03374234568,7.02
1.0,55.6829213483,-1.1779702702,4.28177419099,3.70416249083,0.0951910990253,5.86543431373,1.08059120872,3.0,7.03241962963,7.02
1.0,55.6309648266,-1.18035874687,4.25749550126,3.68719958831,0.0950935407084,5.8646712465,1.08371241615,3.0,7.03137148148,7.02
1.0,55.5790083049,-1.18182761354,4.23329418973,3.6703126513,0.0949634629524,5.86402752801,1.08727332946,3.0,7.03068382716,7.02
1.0,55.5294672421,-1.18237687023,4.20917025641,3.6535016798,0.0948008657574,5.86350315826,1.09075848025,3.0,7.03035666667,7.02
1.0,55.4861097541,-1.18200651694,4.18554419697,3.63676667381,0.0946057491235,5.86309813725,1.09387883801,3.0,7.03032481482,7.02
1.0,55.4427522662,-1.18071655365,4.16276874512,3.62010763334,0.0943781130505,5.86281246499,1.09663440274,3.0,7.03050925926,7.02
1.0,55.3993947783,-1.17850698038,4.14084390084,3.60352455837,0.0941179575386,5.86264614146,1.09902517444,3.0,7.03091,7.02
1.0,55.3560372904,-1.17537779712,4.11976966414,3.58701744891,0.0938252825876,5.86259916667,1.10105115311,3.0,7.03152703704,7.02
1.0,55.3126798024,-1.17132900388,4.09954603502,3.57058630497,0.0935000881977,5.86267154062,1.10271233875,3.0,7.03236037037,7.02
1.0,55.2693223145,-1.16636060065,4.08017301348,3.55423112653,0.0931423743687,5.86286326331,1.10400873137,3.0,7.03341,7.02
1.0,55.2259648266,-1.16047258743,4.06165059951,3.53795191361,0.0927521411008,5.86317433473,1.10494033096,3.0,7.03467407407,7.02
1.0,55.1826073387,-1.15366496422,4.04397879311,3.5217486662,0.0923293883939,5.86362735621,1.10550713751,3.0,7.03588888889,7.02
1.0,55.1392498507,-1.14593773103,4.0271575943,3.50564380018,0.0918741162479,5.86423685714,1.10570915105,3.0,7.03696851852,7.02
1.0,55.097703957,-1.13729088785,4.01118700306,3.48964617677,0.091386324663,5.86500283753,1.10554637155,3.0,7.03791296296,7.02
1.0,55.0650952614,-1.12772443468,3.9960670194,3.47375579596,0.0908660136391,5.86592529739,1.10501879902,3.0,7.03872222222,7.02
1.0,55.0324865657,-1.11723837153,3.98179615706,3.45792742501,0.0903131831762,5.86700423669,1.10432227941,3.0,7.0393962963,7.02
1.0,54.99987787,-1.10583269839,3.96829852409,3.44213033115,0.0897552295391,5.86823965546,1.103765,3.0,7.03993518518,7.02
1.0,54.9672691744,-1.09350741526,3.95557412048,3.42636451439,0.0892211234906,5.86963155369,1.10334696079,3.0,7.04033888889,7.02
1.0,54.9346604787,-1.08026252215,3.94362294625,3.41062997473,0.0887108650307,5.87117993137,1.10306816177,3.0,7.04060740741,7.02
1.0,54.9020517831,-1.06684651313,3.93244500139,3.39492671216,0.0882244541594,5.87288478852,1.10292860294,3.0,7.04074074074,7.02
1.0,54.8694430874,-1.05343050411,3.9220402859,3.3792547267,0.0877618908767,5.87474612512,1.10292828432,3.0,7.04074074074,7.02
1.0,54.8368343918,-1.04040317818,3.91240879977,3.36361401834,0.0873231751826,5.87666944538,1.10306720588,3.0,7.04074074074,7.02
1.0,54.8042256961,-1.02782305256,3.90355054302,3.34800458707,0.0869083070771,5.87862989636,1.10334536765,3.0,7.04074074074,7.02
1.0,54.7716170005,-1.01569012723,3.89546551564,3.3324264329,0.0865172865602,5.88062747806,1.10374577615,3.0,7.04074074074,7.02
1.0,54.7390083048,-1.00400440221,3.88815371762,3.31687955584,0.0861501136319,5.88266219048,1.10391411765,3.0,7.04068111111,7.02
1.0,54.7063996092,-0.99276587749,3.88161514898,3.30136395587,0.0858067882922,5.88473403361,1.10385039216,3.0,7.04043222222,7.02
1.0,54.6737909135,-0.981974553068,3.87584980971,3.28587963299,0.0854873105411,5.88684300747,1.10320251634,3.0,7.03999407407,7.02
1.0,54.6338150681,-0.971630428947,3.8708576998,3.27042658722,0.0851916803785,5.88898911204,1.10162637255,3.0,7.03936666667,7.02
1.0,54.5904575802,-0.961733505127,3.86663881927,3.25500481855,0.0849498738238,5.89117234734,1.09912196079,3.0,7.03855,7.02
1.0,54.5471000922,-0.952283781608,3.8631931681,3.23961432698,0.0847644342966,5.89339271335,1.09568928105,3.0,7.03754407407,7.02
1.0,54.5037426043,-0.943281258389,3.86052074631,3.2242551125,0.084635361797,5.89565021008,1.09132833334,3.0,7.03634888889,7.02
1.0,54.4603851164,-0.93472593547,3.85862155388,3.20892717512,0.084562656325,5.89794268907,1.08603911765,3.0,7.03515153439,7.02
1.0,54.4170276285,-0.926617812853,3.85749559083,3.19363051485,0.0845463178806,5.90011581933,1.07982163399,3.0,7.03416661376,7.02
1.0,54.3736701406,-0.918956890536,3.85714285714,3.17836513167,0.0845863464638,5.90216960084,1.07319135077,3.0,7.03339412699,7.02
1.0,54.3303126526,-0.911743168519,3.85714285714,3.16313102559,0.0846827420746,5.90410403361,1.06643729848,3.0,7.03289370371,7.02
1.0,54.2869551647,-0.904976646803,3.85714285714,3.1479281966,0.0848355047129,5.90591911765,1.05955947713,3.0,7.03279497355,7.02
1.0,54.2435976768,-0.898657325388,3.85714285714,3.13275664472,0.0850446343789,5.90761485294,1.05299069717,3.0,7.03309793651,7.02
1.0,54.2002401889,-0.892785204274,3.85714285714,3.11761636994,0.0853101310725,5.90919123949,1.04692651417,3.0,7.03380259259,7.02
1.0,54.1568827009,-0.88736028346,3.85714285714,3.10250737225,0.0856319947936,5.91064827731,1.04136692811,3.0,7.0349089418,7.02
1.0,54.113525213,-0.882382562947,3.85714285714,3.08742965167,0.0860102255423,5.91198596639,1.036311939,3.0,7.03641698413,7.02
1.0,54.0701677251,-0.877852042734,3.85714285714,3.07238758016,0.0864448233187,5.91320430672,1.03176154684,3.0,7.03832671958,7.02
1.0,54.0268102372,-0.873768722822,3.85714285714,3.05740458625,0.086915137976,5.91430329832,1.02771575164,3.0,7.04029444445,7.02
1.0,53.9935537594,-0.870132603211,3.85714285714,3.04245825403,0.0873822006895,5.91528294117,1.02417455338,3.0,7.04208353175,7.02
1.0,53.9697395301,-0.8669436839,3.85714285714,3.02753972231,0.0878460114591,5.91614323529,1.02113795207,3.0,7.04369398148,7.02
1.0,53.9459253009,-0.86420196489,3.85689041296,3.01264899107,0.0883065702848,5.91688418067,1.01860594772,3.0,7.04512579365,7.02
1.0,53.9221110716,-0.861907446181,3.85542244272,2.99778606031,0.0887638771665,5.91750577731,1.01650830066,3.0,7.04637896826,7.02
1.0,53.8982968424,-0.860060127772,3.85273894644,2.98295093004,0.0891905358396,5.91800802521,1.01466771242,3.0,7.04745350529,7.02
1.0,53.8744826131,-0.858660009664,3.84883992412,2.96814360026,0.0895575755411,5.91839092437,1.01308418301,3.0,7.04834940476,7.02
1.0,53.8506683839,-0.857707091856,3.84372537575,2.95336407096,0.0898649962712,5.91865447479,1.01175771242,3.0,7.04906666667,7.02
1.0,53.8268541546,-0.857201374349,3.83739530133,2.93861234215,0.0901127980298,5.91879867647,1.01068830066,3.0,7.04960529101,7.02
1.0,53.8030399254,-0.857142857143,3.82984970086,2.92388841382,0.0903009808169,5.91882352941,1.00987594772,3.0,7.04996527778,7.02
1.0,53.7792256961,-0.857142857143,3.82108857435,2.90919228598,0.0904295446325,5.91882352941,1.0093206536,3.0,7.05030324074,7.02
1.0,53.7554114669,-0.857142857143,3.81111192178,2.89452395863,0.0904984894766,5.91882352941,1.0090224183,3.0,7.05096468254,7.02
1.0,53.7315972376,-0.857142857143,3.79991974318,2.87988343176,0.0905078153492,5.91882352941,1.0089982353,3.0,7.05197857143,7.02
1.0,53.7077830084,-0.857142857143,3.78751203852,2.86527070538,0.0904575222503,5.91882352941,1.00918607377,3.0,7.05334490741,7.02
1.0,53.6839687791,-0.857142857143,3.77388880782,2.85068577949,0.09034761018,5.91882352941,1.00950652194,3.0,7.05506369047,7.02
1.0,53.6601545499,-0.857142857143,3.7592160824,2.83612865408,0.0901780791381,5.91881917483,1.00995957983,3.0,7.05713492063,7.02
1.0,53.6363403207,-0.857142857143,3.74369274941,2.82159932915,0.0899489291248,5.91876840686,1.01054524743,3.0,7.05955859788,7.02
1.0,53.6125260914,-0.857142857143,3.72731880884,2.80709780472,0.0896811433534,5.91867122549,1.01126352475,3.0,7.06233472222,7.02
1.0,53.5887118622,-0.857142857143,3.71009426069,2.79262408076,0.0893895099934,5.91852763072,1.01211441177,3.0,7.06546329365,7.02
1.0,53.5648976329,-0.857142857143,3.69201910497,2.7781781573,0.0890740290449,5.91833762255,1.0130979085,3.0,7.06894431217,7.02
1.0,53.549998643,-0.857142857143,3.67309334167,2.76376003432,0.0887347005077,5.91810120098,1.01421401494,3.0,7.07241587302,7.02
1.0,53.5353046012,-0.857142857143,3.65331697079,2.74936971182,0.0883715243819,5.91781836601,1.01546273109,3.0,7.07481560847,7.02
1.0,53.5206105593,-0.857142857143,3.63268999234,2.73500718982,0.0879845006676,5.91748911765,1.01695661107,3.0,7.07611455026,7.02
1.0,53.5059165174,-0.857142857143,3.61121240631,2.72067246829,0.0875736293646,5.91711345588,1.01907496223,3.0,7.07631269841,7.02
1.0,53.4912224756,-0.857142857143,3.5888842127,2.70636554726,0.087138910473,5.91669138072,1.02181778457,3.0,7.07541005291,7.02
1.0,53.4765284337,-0.857142857143,3.56570541151,2.69208642671,0.0866803439929,5.91622289216,1.02475226764,3.0,7.07340661376,7.02
1.0,53.4618343918,-0.857142857143,3.54167600275,2.67783510664,0.0861979299241,5.91570799019,1.02768285587,3.0,7.07030238095,7.02
1.0,53.44714035,-0.857142857143,3.51679598641,2.66361158706,0.0856916682668,5.91514667484,1.03060954928,3.0,7.0660973545,7.02
1.0,53.4324463081,-0.857142857143,3.4910653625,2.64941586797,0.0851615590209,5.91453894608,1.03353234785,3.0,7.06079153439,7.02
1.0,53.4177522662,-0.857142857143,3.46448413101,2.63524357738,0.0846076021863,5.91388480392,1.03645125159,3.0,7.05438492064,7.02
1.0,53.4030582244,-0.857142857143,3.43705229194,2.62079538494,0.0840504479098,5.91318424836,1.03936626051,3.0,7.04786132275,7.02
1.0,53.3883641825,-0.857142857143,3.40876984529,2.60604637282,0.0835290650161,5.91243727941,1.04227737459,3.0,7.04217844797,7.02
1.0,53.3736701406,-0.857142857143,3.37963679107,2.59099654102,0.0830434535053,5.91156933823,1.04518459384,3.0,7.0373362963,7.02
1.0,53.3589760988,-0.857142857143,3.34990557345,2.57564588953,0.0825936133774,5.91053430882,1.04808791826,3.0,7.03333486773,7.02
1.0,53.3442820569,-0.857142857143,3.32053927431,2.55999441836,0.0821795446324,5.90933219118,1.05098734785,3.0,7.03017416226,7.02
1.0,53.3179938121,-0.857142857143,3.29153789364,2.5440421275,0.0818012472703,5.90796298529,1.05388288261,3.0,7.0278541799,7.02
1.0,53.2889680472,-0.857142857143,3.26290143143,2.52778901696,0.0814587212911,5.90642669118,1.05677452254,3.0,7.02637492064,7.02
1.0,53.2599422823,-0.857142857143,3.2346298877,2.51123508674,0.0811519666947,5.90472330882,1.05961288038,3.0,7.02573638448,7.02
1.0,53.2309165174,-0.857142857143,3.20672326244,2.49438033684,0.0808809834813,5.90285283823,1.06205493921,3.0,7.02593857143,7.02
1.0,53.2018907525,-0.857142857143,3.17918155564,2.47722476725,0.0806457716508,5.90081527941,1.06410069901,3.0,7.02698148148,7.02
1.0,53.1728649876,-0.857142857143,3.15200476732,2.45976837798,0.0804431908583,5.89861063235,1.06575015979,3.0,7.02824320988,7.02
1.0,53.1438392228,-0.857142857143,3.12519289747,2.44201116902,0.0802508304609,5.89623889706,1.06700332156,3.0,7.02950493827,7.02
1.0,53.1148134579,-0.857142857143,3.09874594608,2.42395314038,0.0800686904586,5.89370007353,1.0678601843,3.0,7.03076666667,7.02
1.0,53.085787693,-0.857142857143,3.07266391317,2.40559429206,0.0798967708514,5.89099416176,1.06873709257,3.0,7.03202839506,7.02
1.0,53.0567619281,-0.857142857143,3.04694679873,2.38693462406,0.0797350716394,5.88812116176,1.06971345811,3.0,7.03329012346,7.02
1.0,53.0277361632,-0.857142857143,3.02142857142,2.36797413637,0.0795835928224,5.8850854281,1.07078928094,3.0,7.03455185185,7.02
1.0,52.9987103983,-0.857142857143,2.99591034412,2.348712829,0.0794423344006,5.88201143791,1.07196456105,3.0,7.03581358025,7.02
1.0,52.9696846334,-0.857142857143,2.97039211682,2.32915070194,0.0792903131605,5.87890959967,1.07323929845,3.0,7.03707530864,7.02
1.0,52.9406588685,-0.857142857143,2.94487388951,2.30909235883,0.0791127409325,5.8757799134,1.07462534607,3.0,7.03833703704,7.02
1.0,52.9116331036,-0.857142857143,2.91942263662,2.28829089936,0.0789096177168,5.87262237908,1.07619439509,3.0,7.03959876543,7.02
1.0,52.8826073387,-0.857142857143,2.89404876194,2.26674632353,0.0786809435133,5.86943699673,1.07794644551,3.0,7.04081685185,7.02
1.0,52.8535815738,-0.857142857143,2.86875226546,2.24445863134,0.0784267183221,5.86622376634,1.07988149733,3.0,7.04180737655,7.02
1.0,52.8245558089,-0.857142857143,2.84353314719,2.22142782279,0.078146942143,5.86298268791,1.08188699644,3.0,7.04257033951,7.02
1.0,52.795530044,-0.857142857143,2.81839140713,2.19765389788,0.0778416149762,5.85971376144,1.08358363548,3.0,7.04310574074,7.02
1.0,52.7665042791,-0.857142857143,2.79332704528,2.17313685661,0.0775107368215,5.85641698693,1.08497141444,3.0,7.04341358025,7.02
1.0,52.7374785142,-0.857142857143,2.76834006163,2.14787669897,0.0771543076791,5.85309236438,1.08605033334,3.0,7.04349385803,7.02
1.0,52.7084527493,-0.857142857143,2.74343045619,2.12187342498,0.076772327549,5.84973989379,1.08682039216,3.0,7.04334657408,7.02
1.0,52.6794269844,-0.857142857143,2.71859822896,2.09512703462,0.076364796431,5.84635957516,1.08728159091,3.0,7.0429717284,7.02
1.0,52.6504012195,-0.857142857143,2.69384337993,2.06763752791,0.0759317143253,5.8429514085,1.08743392959,3.0,7.04236932099,7.02
1.0,52.6213754546,-0.857142857143,2.66916590911,2.03940490483,0.0754730812317,5.83951539379,1.0872774082,3.0,7.04153935186,7.02
1.0,52.5923496897,-0.857142857143,2.6445658165,2.01070506724,0.0749888971504,5.83605153105,1.08681202674,3.0,7.04052546297,7.02
1.0,52.5633239248,-0.857142857143,2.6200431021,1.98156293297,0.0744791620814,5.83255982026,1.08603778521,3.0,7.03952792023,7.02
1.0,52.5342981599,-0.857142857143,2.5955977659,1.95197850203,0.0739438760245,5.82911482026,1.08500311498,3.0,7.03860056981,7.02
1.0,52.505272395,-0.857142857143,2.57122980791,1.92195177441,0.0733830389798,5.82576264706,1.08377716528,3.0,7.03774341169,7.02
1.0,52.4762466301,-0.857142857143,2.54693922813,1.89148275011,0.0728022655034,5.82250330065,1.08235993613,3.0,7.03695644587,7.02
1.0,52.445530044,-0.857142857143,2.52272602655,1.86057142913,0.0722044580351,5.81933678105,1.08075142751,3.0,7.03623967237,7.02
1.0,52.4129213483,-0.857142857143,2.49859020318,1.82921781148,0.0715896165749,5.81628483987,1.07895163944,3.0,7.03559309117,7.02
1.0,52.3803126527,-0.857142857143,2.47422968559,1.79742189715,0.0709577411229,5.81339998693,1.07700995915,3.0,7.03501670228,7.02
1.0,52.347703957,-0.857142857143,2.44917231134,1.76518368614,0.070308831679,5.81068222222,1.0752694036,3.0,7.0345105057,7.02
1.0,52.3150952614,-0.857142857143,2.42341808042,1.73250317845,0.0696428882433,5.80813154575,1.07372997277,3.0,7.03407450143,7.02
1.0,52.2824865657,-0.857142857143,2.39696699285,1.69938037409,0.0689630511606,5.80574795752,1.07239166667,3.0,7.03370868946,7.02
1.0,52.2498778701,-0.857142857143,2.36981904861,1.66581527305,0.0682917310738,5.80353145752,1.0712544853,3.0,7.03339672365,7.02
1.0,52.2172691744,-0.857142857143,2.3419742477,1.6321495757,0.0676289279829,5.80148204575,1.07031842865,3.0,7.03308475784,7.02
1.0,52.1846604788,-0.857142857143,2.31343259014,1.59840650015,0.066974641888,5.79959972222,1.06958349673,3.0,7.03277279203,7.02
1.0,52.1520517831,-0.857142857143,2.28419407591,1.56458604638,0.066328872789,5.79788448693,1.06904629085,3.0,7.03246082621,7.02
1.0,52.1194430875,-0.857142857143,2.25425870502,1.53068821441,0.0656916206859,5.79633633987,1.06864832517,3.0,7.0321488604,7.02
1.0,52.0868343918,-0.857142857143,2.22362647747,1.49671300424,0.0650628855788,5.79487286275,1.06838959968,3.0,7.03183689459,7.02
1.0,52.0542256962,-0.857142857143,2.19229739326,1.46266041585,0.0644426674676,5.79348364706,1.06827011438,3.0,7.03152492878,7.02
1.0,52.0216170005,-0.857142857143,2.16027145238,1.42872584563,0.0638309663523,5.79216869281,1.06827801634,3.0,7.03121296296,7.02
1.0,51.9890083049,-0.857142857143,2.12748168042,1.39515619388,0.0632277822329,5.790928,1.06834161438,3.0,7.0310218839,7.02
1.0,51.9563996092,-0.857142857143,2.0939176736,1.3619514606,0.0626331151094,5.78976156863,1.06851791385,3.0,7.03111547365,7.02
1.0,51.9237909136,-0.857142857143,2.05957943191,1.32911164579,0.0620469649819,5.78866939869,1.06885117499,3.0,7.03149373219,7.02
1.0,51.8911822179,-0.857142857143,2.02446695534,1.29663674945,0.0614693318503,5.7876514902,1.0693413978,3.0,7.03215665955,7.02
1.0,51.8585735223,-0.857142857143,1.98858024391,1.26452677158,0.0609002157147,5.78691784314,1.0699885823,3.0,7.0331042557,7.02
1.0,51.8259648266,-0.857142857143,1.95191929761,1.23278171218,0.0603396165749,5.78651551634,1.07079272846,3.0,7.03433652066,7.02
1.0,51.793356131,-0.857142857143,1.91448411644,1.20140157125,0.0597875344311,5.78644450981,1.07175383631,3.0,7.03585345442,7.02
1.0,51.7607474353,-0.857142857143,1.85132467092,1.17038634879,0.0592439692832,5.78670482353,1.07287190583,3.0,7.03765505698,7.02
1.0,51.7281387396,-0.857142857143,1.78824574408,1.1397360448,0.0587089211313,5.78729645752,1.07414693702,3.0,7.03974132835,7.02
1.0,51.695530044,-0.857142857143,1.72524733592,1.10939896615,0.0581823899753,5.78821941177,1.07557892989,3.0,7.04211226852,7.02
1.0,51.6629213483,-0.857142857143,1.66232944644,1.0790618875,0.0576643758152,5.78947368628,1.07716788443,3.0,7.04464699074,7.02
1.0,51.6303126527,-0.857142857143,1.59949207564,1.04872480885,0.057154878651,5.79105928105,1.07891380066,3.0,7.04693773148,7.02
1.0,51.597703957,-0.857142857143,1.53673522351,1.0183877302,0.0566538984827,5.79297619608,1.08081667855,3.0,7.04870462963,7.02
1.0,51.5650952614,-0.857142857143,1.47405889006,0.988050651546,0.0561614353104,5.79522443137,1.08282808675,3.0,7.04994768519,7.02
1.0,51.5324865657,-0.857142857143,1.41146307529,0.957713572894,0.055677489134,5.79780398693,1.08487887602,3.0,7.05066689815,7.02
1.0,51.49987787,-0.857142857143,1.3489477792,0.927376494243,0.0551964453976,5.80071486275,1.08696904635,3.0,7.05086226852,7.02
1.0,51.4672691744,-0.857142857143,1.28651300179,0.897039415591,0.0547154016611,5.80395705882,1.08898215389,3.0,7.0505337963,7.02
1.0,51.4346604787,-0.857142857143,1.22415874306,0.86670233694,0.0542343579247,5.80750882353,1.09078147851,3.0,7.04968148148,7.02
1.0,51.4020517831,-0.857142857143,1.16218707543,0.836365258288,0.0537533141882,5.81131764706,1.0923670202,3.0,7.04830532408,7.02
1.0,51.3694430874,-0.857142857143,1.10107016135,0.806028179637,0.0532722704518,5.81538352941,1.09373877897,3.0,7.04640532408,7.02
1.0,51.341761928,-0.857142857143,1.04080800082,0.775691100986,0.0527991251585,5.81970647059,1.0948967548,3.0,7.04398148148,7.02
1.0,51.3156025077,-0.857142857143,0.981400593834,0.745413173353,0.0523430138571,5.82428647059,1.09584094771,3.0,7.04127777778,7.02
1.0,51.2894430874,-0.857142857143,0.922847940398,0.715287322259,0.0519039365475,5.82887470588,1.0965713577,3.0,7.03873068783,7.02
1.0,51.2632836671,-0.857142857143,0.86515004051,0.684971847335,0.0514818932298,5.83346294118,1.09708798475,3.0,7.03649259259,7.02
1.0,51.2371242468,-0.857142857143,0.808306894169,0.654443530479,0.0510768839039,5.83805117647,1.09739082888,3.0,7.03456349207,7.02
1.0,51.2109648265,-0.857142857143,0.752318501377,0.623702371692,0.0506889085699,5.84263941176,1.09748328877,3.0,7.03294338625,7.02
1.0,51.1848054063,-0.857142857143,0.697184862132,0.592748370973,0.0503179672277,5.84722764706,1.09742385027,3.0,7.03163227513,7.02
1.0,51.158645986,-0.857142857143,0.642905976435,0.561581528322,0.0499640598774,5.85181588235,1.09721251337,3.0,7.03063015873,7.02
1.0,51.133935841,-0.857142857143,0.589481844286,0.530201843739,0.0496271865189,5.85640411765,1.09684927808,3.0,7.02993703704,7.02
1.0,51.1120759377,-0.857142857143,0.536912465685,0.498609317225,0.0493073471523,5.86099235294,1.09633414439,3.0,7.02955291005,7.02
1.0,51.0902160343,-0.857142857143,0.485197840632,0.46680394878,0.0490045417776,5.86558058823,1.0956671123,3.0,7.02947777778,7.02
1.0,51.0683561309,-0.857142857143,0.434337969127,0.434785738402,0.0487187703947,5.87016882353,1.09484540107,3.0,7.02971164021,7.02
1.0,51.0464962275,-0.857142857143,0.384332851169,0.402554686093,0.0484500330036,5.87475705882,1.09392242424,3.0,7.03034160053,7.02
1.0,51.0246363242,-0.857142857143,0.33518248676,0.370110791853,0.0481963312032,5.87934529412,1.09289818182,3.0,7.03123710317,7.02
1.0,51.0027764208,-0.857142857143,0.286886875898,0.33745405568,0.0479238920117,5.88372352941,1.0917726738,3.0,7.03239814815,7.02
1.0,50.9809165174,-0.857142857143,0.239446018584,0.305600691032,0.0476327154291,5.88784470588,1.09054590018,3.0,7.03382473545,7.02
1.0,50.959056614,-0.857142857143,0.192859914818,0.274597933961,0.0473228014555,5.89170882353,1.08921786096,3.0,7.03551686508,7.02
1.0,50.9371967106,-0.857142857143,0.172078594076,0.244445784467,0.0469941500909,5.89531588235,1.08778855615,3.0,7.03747453704,7.02
1.0,50.9118861516,-0.857142857143,0.151297273333,0.215144242549,0.0466467613352,5.89866588235,1.08625798574,3.0,7.03969775132,7.02
1.0,50.8746708307,-0.857142857143,0.130515952591,0.186745001342,0.0462806351885,5.90175882353,1.08462614974,3.0,7.04218650793,7.02
1.0,50.8374555098,-0.857142857143,0.109734631848,0.159561286181,0.0458957716508,5.90459470588,1.08289304813,3.0,7.04494080688,7.02
1.0,50.8002401889,-0.857142857143,0.0889533111058,0.133593097067,0.045492170722,5.90717352941,1.08105868093,3.0,7.04796064815,7.02
1.0,50.763024868,-0.857142857143,0.0681719903633,0.108840434,0.0450698324022,5.90949529412,1.07912304813,3.0,7.05100231481,7.02
1.0,50.7258095471,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.05361188271,7.02
1.0,50.6885942262,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.05577083333,7.02
1.0,50.6513789053,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.05747916666,7.02
1.0,50.6141635844,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.05873688271,7.02
1.0,50.5769482635,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.05954398148,7.02
1.0,50.5397329425,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.05990046296,7.02
1.0,50.5025176216,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.05980632716,7.02
1.0,50.4741532324,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.05926157407,7.02
1.0,50.4576677252,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.0582662037,7.02
1.0,50.4411822179,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.05682021605,7.02
1.0,50.4246967107,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.03,7.02
1.0,50.4082112034,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.03,7.02
1.0,50.3917256962,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.03,7.02
1.0,50.3752401889,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.03,7.02
1.0,50.3587546817,0.0,0.0,0.0,0.0,5.85,1.0,3.0,7.03,7.02
